ligand_id,mean_E_44,admet_toxic_burden,local_interval_width_90,local_neff,pred_lgld50_plain
292,-7.875,2.854400932788849,1.0727362188801308,451.76607062668415,3.9459214309998427
293,-6.516666666666669,0.515162596479058,1.7042486878103507,159.31514782121022,3.613512120036295
294,-7.6647058823529415,1.1753473319113255,1.6664906587850705,317.058224868533,5.054249808123594
295,-4.170454545454545,0.5572442635893821,1.7993249935731468,152.47735550344933,2.0562957094208056
298,-7.109090909090907,2.665244400501251,1.1314153284396955,561.834592223649,3.629388026705175
299,-7.177272727272729,1.6329967677593231,1.391157185129444,364.05087842765766,3.7305481200428985
300,-5.606976744186046,0.3432905254885553,1.5919067843262313,185.12091136533303,2.104225026236197
301,-7.195454545454546,2.8919191360473633,1.0950570875219707,485.5825829015549,3.820567328916699
302,-7.439534883720931,2.8387596011161804,1.0780122818948135,477.1997909459674,4.338187671721581
303,-5.385714285714285,0.5123265162110328,1.724463354331553,163.5972276347534,3.4532094895054377
306,-7.386363636363637,2.573829710483551,1.1096515810505272,677.7500945547198,3.834263014811276
307,-7.838636363636363,2.823263108730316,1.0780122818948135,478.9905818458583,3.9518502554121167
310,-8.436363636363636,2.5660963654518127,1.0845854181759123,498.77167284582913,3.8812653637208974
312,-8.339534883720932,2.972415506839752,1.0727362188801308,369.4909498988485,3.9343266280448637
313,-8.070454545454542,2.173583984375,1.2559299416588674,722.5633128315258,3.8760505144232864
317,-7.36590909090909,1.636339319869876,1.5508273564409576,723.2877174266913,2.691244285736521
318,-5.679545454545457,1.120655935257673,1.6671960793940954,594.8077254093099,2.5295938843412236
320,-6.483333333333333,1.6006031408905983,1.5968905686163613,817.9187500855894,3.3300288404464835
321,-7.056818181818183,0.598181301727891,1.7042486878103507,369.49309336036146,2.3968488757093445
322,-7.242857142857144,0.7814279906451702,1.6856326506223258,410.49160754918387,3.672961420697841
323,-7.225,2.9231581687927246,1.0870931077894186,464.7274376614192,3.670499108500813
324,-2.947727272727273,2.074832931160927,1.5282488352089167,69.68387627262025,2.458862314652033
325,-5.120454545454546,0.9656290672719476,1.7536295387546001,367.2818194240341,2.698003244261879
326,-7.4386363636363635,2.840043604373932,1.0903307214252465,521.5440405867461,3.7662130483858935
327,-3.234090909090909,1.810137584223412,2.1173365329803264,102.4538728903313,3.053441311134444
328,-5.697674418604651,0.5007305163890122,1.5137320193738217,245.98108324521203,2.295035595786469
332,-6.36590909090909,0.7441765218973159,1.8509945712154896,165.2099936039963,3.410097954670453
333,-3.2113636363636364,1.2597971074283123,2.0197425514668694,142.1506312997722,2.5778921793361778
334,-6.706818181818182,1.8589988946914673,1.4117347166260954,715.4492646436216,3.741710869482586
335,-7.443181818181818,2.3931992053985596,1.2412892377473481,809.8519158851865,3.9712781018790304
336,-4.6068181818181815,2.026295579969883,1.9269084690398053,266.7924868857891,3.110666528373847
337,-6.829545454545456,1.6288571059703827,1.527894177290042,744.8741050271739,3.2345010178624127
338,-7.825000000000002,2.2039336264133453,1.2412590179001795,789.3806053952009,3.805311434852366
339,-6.797727272727273,1.5712479203939438,1.5306187191132459,787.1609986143472,3.2323083707836036
340,-6.230952380952381,1.502243123948574,1.5431512949954715,327.13616270625454,3.6587984624865433
343,-6.081818181818181,1.2523248046636581,1.6671960793940954,719.7797013883304,2.8844106050028855
344,-8.095121951219515,1.972746878862381,1.4708169747035633,314.9575541364484,4.011179908806304
345,-8.702325581395348,1.2955655716359615,1.5306187191132459,436.0057954516142,3.2742123217695123
